# Zini Age Mini  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00800 2.51e+07 9.8519334793    9.852  4.176  3.8634  1.662    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.669 -5.440 -5.636 -5.770 -5.883 -6.006 -6.184 -6.284 -6.305
0.00800 2.51e+07 9.8520002365    9.852  4.171  3.8512  1.617    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.658 -5.370 -5.579 -5.756 -5.896 -6.041 -6.245 -6.363 -6.387
0.00800 2.51e+07 9.8520641327    9.852  4.166  3.8392  1.574    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.646 -5.295 -5.511 -5.740 -5.907 -6.073 -6.304 -6.443 -6.470
0.00800 2.51e+07 9.8521242142    9.852  4.162  3.8271  1.530    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.634 -5.214 -5.435 -5.719 -5.915 -6.104 -6.361 -6.523 -6.552
0.00800 2.51e+07 9.8521823883    9.852  4.156  3.8149  1.487    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.621 -5.128 -5.353 -5.694 -5.919 -6.131 -6.416 -6.602 -6.634
0.00800 2.51e+07 9.8522367477    9.852  4.151  3.8031  1.445    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.608 -5.037 -5.270 -5.665 -5.918 -6.154 -6.468 -6.678 -6.713
0.00800 2.51e+07 9.8522901535    9.852  4.145  3.7908  1.401    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.594 -4.934 -5.179 -5.630 -5.913 -6.174 -6.517 -6.755 -6.792
0.00800 2.51e+07 9.8523397446    9.852  4.139  3.7788  1.359    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.579 -4.819 -5.082 -5.593 -5.905 -6.189 -6.563 -6.829 -6.869
0.00800 2.51e+07 9.8523883820    9.852  4.133  3.7666  1.317    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.563 -4.684 -4.976 -5.550 -5.892 -6.200 -6.607 -6.902 -6.945
0.00800 2.51e+07 9.8524351120    9.852  4.126  3.7546  1.276    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.545 -4.530 -4.863 -5.504 -5.875 -6.206 -6.646 -6.971 -7.017
0.00800 2.51e+07 9.8524789810    9.852  4.119  3.7426  1.235    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.527 -4.357 -4.742 -5.454 -5.855 -6.209 -6.683 -7.038 -7.088
0.00800 2.51e+07 9.8525218964    9.852  4.111  3.7306  1.195    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.507 -4.160 -4.612 -5.398 -5.829 -6.206 -6.716 -7.103 -7.155
0.00800 2.51e+07 9.8525629044    9.852  4.102  3.7187  1.156    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.486 -3.943 -4.476 -5.336 -5.797 -6.197 -6.743 -7.162 -7.217
0.00800 2.51e+07 9.8526029587    9.852  4.093  3.7071  1.119    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.463 -3.711 -4.336 -5.269 -5.759 -6.180 -6.765 -7.217 -7.274
0.00800 2.51e+07 9.8526430130    9.852  4.082  3.6956  1.084    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.436 -3.471 -4.191 -5.196 -5.714 -6.157 -6.780 -7.266 -7.325
0.00800 2.51e+07 9.8526878357    9.853  4.069  3.6843  1.051    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.404 -3.212 -4.037 -5.111 -5.658 -6.120 -6.785 -7.305 -7.370
0.00800 2.51e+07 9.8527393341    9.853  4.052  3.6737  1.026    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.360 -2.947 -3.874 -5.011 -5.585 -6.068 -6.775 -7.326 -7.398
0.00800 2.51e+07 9.8528041840    9.853  4.030  3.6640  1.009    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.306 -2.684 -3.707 -4.900 -5.502 -6.004 -6.750 -7.329 -7.409
0.00800 2.51e+07 9.8529119492    9.853  4.002  3.6538  0.996    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.236 -2.387 -3.514 -4.766 -5.396 -5.920 -6.709 -7.317 -7.406
0.00800 2.51e+07 9.8530282974    9.853  3.980  3.6449  0.983    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.179 -2.107 -3.338 -4.639 -5.299 -5.846 -6.674 -7.307 -7.407
0.00800 2.51e+07 9.8530683517    9.853  3.974  3.6419  0.978    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.164 -2.017 -3.283 -4.600 -5.271 -5.825 -6.666 -7.308 -7.412
0.00800 2.51e+07 9.8531103134    9.853  3.984  3.6381  0.952    2  0.000  0.537     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.419e-03 3.878e-04 3.521e-03 -1.000 8.000e-03 -5.191 -1.932 -3.252 -4.594 -5.279 -5.844 -6.702 -7.354 -7.462
0.00800 2.51e+07 9.8532075882    9.853  4.018  3.6290  0.882    3  0.000  0.532     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.405e-03 3.952e-04 3.521e-03 -1.000 8.000e-03 -5.275 -1.732 -3.192 -4.595 -5.317 -5.908 -6.808 -7.483 -7.606
0.00800 2.51e+07 9.8532648087    9.853  4.058  3.6228  0.817    3  0.000  0.512     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.351e-03 4.402e-04 3.521e-03 -1.000 8.016e-03 -5.375 -1.619 -3.184 -4.632 -5.380 -5.993 -6.922 -7.613 -7.745
0.00800 2.51e+07 9.8533077240    9.853  4.098  3.6176  0.756    3  0.000  0.476     0.00     0.00 -1         0      0.00 7.289e-01 2.630e-01 1.258e-03 5.372e-04 3.521e-03 -1.000 8.065e-03 -5.476 -1.534 -3.191 -4.677 -5.450 -6.081 -7.034 -7.740 -7.880
0.00800 2.51e+07 9.8533439636    9.853  4.138  3.6131  0.698    3  0.000  0.439     0.00     0.00 -1         0      0.00 7.289e-01 2.630e-01 1.160e-03 6.529e-04 3.521e-03 -1.000 8.100e-03 -5.574 -1.464 -3.204 -4.725 -5.520 -6.167 -7.142 -7.860 -8.007
0.00800 2.51e+07 9.8533525467    9.853  4.147  3.6121  0.685    3  0.000  0.433     0.00     0.00 -1         0      0.00 7.289e-01 2.630e-01 1.145e-03 6.727e-04 3.521e-03 -1.000 8.100e-03 -5.597 -1.449 -3.208 -4.737 -5.536 -6.187 -7.167 -7.887 -8.036
0.00800 2.51e+07 9.8533887863    9.853  4.187  3.6080  0.629    3  0.000  0.413     0.00     0.00 -1         0      0.00 7.289e-01 2.630e-01 1.090e-03 7.409e-04 3.521e-03 -1.000 8.090e-03 -5.697 -1.399 -3.227 -4.787 -5.605 -6.275 -7.275 -8.007 -8.163
0.00800 2.51e+07 9.8533983231    9.853  4.196  3.6070  0.615    3  0.000  0.408     0.00     0.00 -1         0      0.00 7.289e-01 2.631e-01 1.078e-03 7.556e-04 3.520e-03 -1.000 8.000e-03 -5.721 -1.385 -3.231 -4.798 -5.622 -6.296 -7.302 -8.036 -8.194
0.00800 2.51e+07 9.8534126282    9.853  4.210  3.6057  0.597    3  0.000  0.404     0.00     0.00 -1         0      0.00 7.288e-01 2.632e-01 1.065e-03 7.749e-04 3.516e-03 -1.000 8.030e-03 -5.754 -1.370 -3.239 -4.815 -5.645 -6.325 -7.337 -8.076 -8.235
0.00800 2.51e+07 9.8534488678    9.853  4.241  3.6026  0.553    3  0.000  0.395     0.00     0.00 -1         0      0.00 7.285e-01 2.635e-01 1.037e-03 8.251e-04 3.498e-03 -1.000 8.080e-03 -5.832 -1.334 -3.256 -4.855 -5.700 -6.394 -7.421 -8.169 -8.333
0.00800 2.51e+07 9.8535003662    9.853  4.276  3.5992  0.504    3  0.000  0.389     0.00     0.00 -1         0      0.00 7.278e-01 2.641e-01 1.010e-03 8.886e-04 3.464e-03 -1.000 8.095e-03 -5.920 -1.293 -3.274 -4.900 -5.762 -6.471 -7.516 -8.273 -8.443
0.00800 2.51e+07 9.8535804749    9.853  4.308  3.5961  0.460    3  0.000  0.384     0.00     0.00 -1         0      0.00 7.272e-01 2.647e-01 9.895e-04 9.422e-04 3.432e-03 -1.000 8.100e-03 -6.000 -1.253 -3.285 -4.935 -5.814 -6.541 -7.602 -8.368 -8.543
0.00800 2.51e+07 9.8537931442    9.854  4.341  3.5928  0.414    3  0.000  0.381     0.00     0.00 -1         0      0.00 7.258e-01 2.661e-01 9.686e-04 1.008e-03 3.386e-03 -1.000 8.088e-03 -6.082 -1.214 -3.294 -4.968 -5.865 -6.613 -7.691 -8.466 -8.647
0.00800 2.51e+07 9.8544979095    9.854  4.380  3.5890  0.360    3  0.000  0.381     0.00     0.00 -1         0      0.00 7.216e-01 2.704e-01 9.397e-04 1.125e-03 3.293e-03 -1.000 8.027e-03 -6.180 -1.169 -3.305 -5.008 -5.927 -6.698 -7.797 -8.583 -8.770
0.00800 2.51e+07 9.8556108475    9.855  4.405  3.5866  0.325    3  0.000  0.380     0.00     0.00 -1         0      0.00 7.178e-01 2.742e-01 9.212e-04 1.203e-03 3.230e-03 -1.000 8.014e-03 -6.243 -1.142 -3.312 -5.034 -5.967 -6.753 -7.865 -8.658 -8.849
0.00800 2.51e+07 9.8583354950    9.858  4.445  3.5828  0.270    3  0.000  0.380     0.00     0.00 -1         0      0.00 7.108e-01 2.812e-01 8.933e-04 1.323e-03 3.133e-03 -1.000 8.014e-03 -6.344 -1.105 -3.324 -5.073 -6.028 -6.841 -7.974 -8.777 -8.974
0.00800 2.51e+07 9.8784608841    9.878  4.428  3.5850  0.296    4  0.000  0.380     0.00     0.00 -1         0      0.00 7.108e-01 2.811e-01 8.933e-04 1.323e-03 3.133e-03 -1.000 8.012e-03 -6.301 -1.135 -3.332 -5.067 -6.010 -6.806 -7.927 -8.724 -8.917
0.00800 2.51e+07 9.9138317108    9.914  4.393  3.5892  0.350    4  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.933e-04 1.323e-03 3.133e-03 -1.000 8.008e-03 -6.213 -1.198 -3.338 -5.043 -5.962 -6.732 -7.830 -8.615 -8.801
0.00800 2.51e+07 9.9432449341    9.943  4.363  3.5929  0.396    4  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.933e-04 1.323e-03 3.133e-03 -1.000 8.005e-03 -6.138 -1.253 -3.344 -5.023 -5.922 -6.670 -7.749 -8.522 -8.703
0.00800 2.51e+07 9.9731082916    9.973  4.335  3.5965  0.439    4  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.932e-04 1.323e-03 3.133e-03 -1.000 8.003e-03 -6.068 -1.310 -3.353 -5.007 -5.886 -6.612 -7.671 -8.435 -8.610
0.00800 2.51e+07 10.0000000000   10.000  4.320  3.5993  0.468    4  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.932e-04 1.323e-03 3.133e-03 -1.000 8.000e-03 -6.029 -1.368 -3.371 -5.007 -5.871 -6.581 -7.627 -8.382 -8.552
0.00800 2.51e+07 10.0432567596   10.044  4.298  3.6034  0.508    4  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.933e-04 1.323e-03 3.133e-03 -1.000 8.005e-03 -5.975 -1.460 -3.399 -5.005 -5.849 -6.540 -7.565 -8.307 -8.472
0.00800 2.51e+07 10.1034116745   10.104  4.295  3.6077  0.531    4  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.934e-04 1.323e-03 3.132e-03 -1.000 8.011e-03 -5.967 -1.582 -3.467 -5.048 -5.873 -6.545 -7.550 -8.278 -8.436
0.00800 2.51e+07 10.1633071899   10.164  4.308  3.6095  0.527    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.017e-03 -6.001 -1.661 -3.530 -5.104 -5.921 -6.586 -7.582 -8.303 -8.459
0.00800 2.51e+07 10.1719083786   10.173  4.310  3.6097  0.526    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.006 -1.669 -3.537 -5.111 -5.927 -6.591 -7.587 -8.308 -8.463
0.00800 2.51e+07 10.1736898422   10.175  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.007 -1.671 -3.539 -5.112 -5.929 -6.592 -7.588 -8.309 -8.464
0.00800 2.51e+07 10.1745080948   10.176  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.672 -3.539 -5.113 -5.929 -6.593 -7.588 -8.309 -8.465
0.00800 2.51e+07 10.1747617722   10.176  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.672 -3.540 -5.113 -5.930 -6.593 -7.588 -8.309 -8.465
0.00800 2.51e+07 10.1749582291   10.176  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.672 -3.540 -5.113 -5.930 -6.593 -7.589 -8.309 -8.465
0.00800 2.51e+07 10.1751050949   10.176  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.672 -3.540 -5.113 -5.930 -6.593 -7.589 -8.310 -8.465
0.00800 2.51e+07 10.1752319336   10.176  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.672 -3.540 -5.113 -5.930 -6.594 -7.589 -8.310 -8.465
0.00800 2.51e+07 10.1753520966   10.176  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.672 -3.540 -5.113 -5.930 -6.594 -7.589 -8.310 -8.465
0.00800 2.51e+07 10.1755008698   10.177  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.673 -3.540 -5.114 -5.930 -6.594 -7.589 -8.310 -8.465
0.00800 2.51e+07 10.1756219864   10.177  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.673 -3.540 -5.114 -5.930 -6.594 -7.589 -8.310 -8.465
0.00800 2.51e+07 10.1757478714   10.177  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.008 -1.673 -3.540 -5.114 -5.930 -6.594 -7.589 -8.310 -8.465
0.00800 2.51e+07 10.1758785248   10.177  4.311  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.009 -1.673 -3.541 -5.114 -5.930 -6.594 -7.589 -8.310 -8.465
0.00800 2.51e+07 10.1761283875   10.177  4.312  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.009 -1.672 -3.540 -5.114 -5.930 -6.594 -7.589 -8.310 -8.466
0.00800 2.51e+07 10.1763420105   10.177  4.312  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.009 -1.672 -3.540 -5.114 -5.930 -6.594 -7.590 -8.311 -8.466
0.00800 2.51e+07 10.1765699387   10.178  4.312  3.6097  0.525    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.009 -1.671 -3.540 -5.114 -5.931 -6.594 -7.590 -8.311 -8.466
0.00800 2.51e+07 10.1768159866   10.178  4.312  3.6096  0.524    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.010 -1.671 -3.540 -5.114 -5.931 -6.595 -7.590 -8.311 -8.467
0.00800 2.51e+07 10.1771554947   10.178  4.312  3.6096  0.524    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.010 -1.670 -3.539 -5.114 -5.931 -6.595 -7.591 -8.312 -8.467
0.00800 2.51e+07 10.1775426865   10.179  4.312  3.6096  0.524    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.010 -1.669 -3.539 -5.114 -5.931 -6.595 -7.591 -8.312 -8.468
0.00800 2.51e+07 10.1779956818   10.179  4.312  3.6095  0.523    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.011 -1.668 -3.539 -5.113 -5.931 -6.595 -7.592 -8.313 -8.469
0.00800 2.51e+07 10.1785449982   10.180  4.313  3.6095  0.523    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.018e-03 -6.011 -1.667 -3.538 -5.113 -5.931 -6.596 -7.592 -8.314 -8.470
0.00800 2.51e+07 10.1792478561   10.180  4.313  3.6094  0.522    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.019e-03 -6.012 -1.665 -3.538 -5.113 -5.931 -6.596 -7.593 -8.315 -8.471
0.00800 2.51e+07 10.1800041199   10.181  4.313  3.6093  0.522    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.019e-03 -6.013 -1.664 -3.537 -5.113 -5.931 -6.597 -7.594 -8.316 -8.472
0.00800 2.51e+07 10.1810894012   10.182  4.314  3.6092  0.521    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.019e-03 -6.014 -1.661 -3.536 -5.113 -5.932 -6.598 -7.595 -8.318 -8.474
0.00800 2.51e+07 10.1829538345   10.184  4.314  3.6090  0.520    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.019e-03 -6.016 -1.657 -3.534 -5.112 -5.932 -6.599 -7.598 -8.321 -8.477
0.00800 2.51e+07 10.1914157867   10.193  4.318  3.6081  0.513    5  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.935e-04 1.323e-03 3.132e-03 -1.000 8.020e-03 -6.025 -1.637 -3.527 -5.111 -5.934 -6.605 -7.608 -8.334 -8.492
0.00800 2.51e+07 10.2440500259   10.245  4.341  3.6026  0.470    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.936e-04 1.324e-03 3.132e-03 -1.000 8.025e-03 -6.082 -1.511 -3.480 -5.100 -5.950 -6.645 -7.675 -8.418 -8.584
0.00800 2.51e+07 10.2569341660   10.258  4.349  3.6010  0.457    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.936e-04 1.324e-03 3.132e-03 -1.000 8.027e-03 -6.101 -1.475 -3.468 -5.099 -5.957 -6.660 -7.697 -8.445 -8.614
0.00800 2.51e+07 10.2609167099   10.262  4.354  3.6002  0.449    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.936e-04 1.324e-03 3.132e-03 -1.000 8.027e-03 -6.114 -1.459 -3.464 -5.100 -5.963 -6.670 -7.711 -8.462 -8.632
0.00800 2.51e+07 10.2644386292   10.266  4.359  3.5994  0.440    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.936e-04 1.324e-03 3.132e-03 -1.000 8.027e-03 -6.127 -1.442 -3.461 -5.103 -5.969 -6.680 -7.726 -8.479 -8.650
0.00800 2.51e+07 10.2673187256   10.269  4.363  3.5987  0.433    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.936e-04 1.324e-03 3.132e-03 -1.000 8.028e-03 -6.138 -1.428 -3.458 -5.105 -5.975 -6.689 -7.738 -8.493 -8.665
0.00800 2.51e+07 10.2696237564   10.271  4.367  3.5982  0.428    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.936e-04 1.324e-03 3.132e-03 -1.000 8.028e-03 -6.146 -1.417 -3.455 -5.107 -5.979 -6.696 -7.748 -8.504 -8.678
0.00800 2.51e+07 10.2715082169   10.273  4.369  3.5977  0.423    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.936e-04 1.324e-03 3.132e-03 -1.000 8.028e-03 -6.153 -1.409 -3.453 -5.108 -5.982 -6.701 -7.756 -8.514 -8.688
0.00800 2.51e+07 10.2730779648   10.275  4.372  3.5974  0.419    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.028e-03 -6.159 -1.402 -3.451 -5.108 -5.985 -6.706 -7.763 -8.521 -8.696
0.00800 2.51e+07 10.2743997574   10.276  4.374  3.5971  0.416    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.028e-03 -6.164 -1.397 -3.450 -5.109 -5.987 -6.710 -7.768 -8.528 -8.703
0.00800 2.51e+07 10.2755231857   10.277  4.375  3.5968  0.414    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.169 -1.392 -3.449 -5.109 -5.989 -6.714 -7.773 -8.533 -8.709
0.00800 2.51e+07 10.2764902115   10.278  4.377  3.5966  0.411    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.172 -1.388 -3.447 -5.109 -5.990 -6.716 -7.777 -8.538 -8.714
0.00800 2.51e+07 10.2773227692   10.279  4.378  3.5964  0.409    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.175 -1.385 -3.446 -5.109 -5.991 -6.719 -7.780 -8.542 -8.718
0.00800 2.51e+07 10.2780485153   10.280  4.379  3.5962  0.407    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.178 -1.382 -3.446 -5.110 -5.993 -6.721 -7.784 -8.546 -8.722
0.00800 2.51e+07 10.2786808014   10.280  4.380  3.5960  0.406    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.181 -1.379 -3.445 -5.110 -5.994 -6.723 -7.786 -8.549 -8.726
0.00800 2.51e+07 10.2792339325   10.281  4.381  3.5959  0.405    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.183 -1.377 -3.444 -5.110 -5.994 -6.725 -7.789 -8.552 -8.729
0.00800 2.51e+07 10.2797155380   10.281  4.382  3.5958  0.403    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.185 -1.375 -3.444 -5.110 -5.995 -6.726 -7.791 -8.554 -8.731
0.00800 2.51e+07 10.2801361084   10.282  4.382  3.5957  0.402    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.186 -1.373 -3.443 -5.110 -5.996 -6.727 -7.792 -8.556 -8.733
0.00800 2.51e+07 10.2805070877   10.282  4.383  3.5956  0.401    6  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.188 -1.372 -3.443 -5.110 -5.996 -6.729 -7.794 -8.558 -8.735
0.00800 2.51e+07 10.2808418274   10.282  4.384  3.5955  0.401    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.189 -1.370 -3.442 -5.111 -5.997 -6.730 -7.795 -8.560 -8.737
